sym,date,direction,entry_idx,exit_idx,entry_price,exit_price,gross_pct,net_pct,win
300395.SZ,2025-12-23,LONG,97,124,103.24,103.09,-0.1453,-0.1853,False
300395.SZ,2025-12-23,LONG,133,158,102.9,103.0,0.0972,0.0572,True
300395.SZ,2025-12-23,SHORT,172,201,103.63,103.1,0.5114,0.4714,True
300395.SZ,2025-12-24,LONG,33,52,102.4,105.2,2.7344,2.6944,True
300395.SZ,2025-12-24,SHORT,151,184,110.97,109.9,0.9642,0.9242,True
300395.SZ,2025-12-25,LONG,2,10,106.6,106.87,0.2533,0.2133,True
300395.SZ,2025-12-25,LONG,61,102,105.15,106.08,0.8845,0.8445,True
300395.SZ,2025-12-25,LONG,152,216,104.32,105.52,1.1503,1.1103,True
300395.SZ,2025-12-26,LONG,3,11,104.38,106.1,1.6478,1.6078,True
300395.SZ,2025-12-26,LONG,117,132,103.2,103.83,0.6105,0.5705,True
300395.SZ,2025-12-29,LONG,65,93,104.24,106.54,2.2064,2.1664,True
300395.SZ,2025-12-29,SHORT,107,121,106.95,106.23,0.6732,0.6332,True
300395.SZ,2025-12-29,SHORT,179,217,107.3,107.04,0.2423,0.2023,True
300395.SZ,2025-12-30,LONG,5,13,105.0,106.34,1.2762,1.2362,True
300395.SZ,2025-12-30,LONG,80,94,106.5,107.22,0.6761,0.6361,True
300395.SZ,2025-12-30,LONG,122,196,105.0,105.31,0.2952,0.2552,True
300395.SZ,2025-12-31,LONG,10,41,101.8,103.68,1.8468,1.8068,True
300395.SZ,2026-01-05,LONG,12,26,99.33,100.83,1.5101,1.4701,True
300395.SZ,2026-01-05,SHORT,52,101,102.32,102.0,0.3127,0.2727,True
300395.SZ,2026-01-05,LONG,142,175,99.58,101.2,1.6268,1.5868,True
300395.SZ,2026-01-06,SHORT,11,32,105.44,102.88,2.4279,2.3879,True
300395.SZ,2026-01-06,LONG,141,151,100.26,100.19,-0.0698,-0.1098,False
300395.SZ,2026-01-06,LONG,166,190,99.37,100.06,0.6944,0.6544,True
300395.SZ,2026-01-07,LONG,7,23,92.99,96.69,3.9789,3.9389,True
300395.SZ,2026-01-07,SHORT,39,88,97.66,97.43,0.2355,0.1955,True
300395.SZ,2026-01-07,SHORT,101,123,99.02,97.07,1.9693,1.9293,True
300395.SZ,2026-01-07,LONG,131,183,96.8,97.34,0.5579,0.5179,True
300395.SZ,2026-01-08,LONG,2,10,96.16,96.19,0.0312,-0.0088,False
300395.SZ,2026-01-08,SHORT,37,55,96.26,95.1,1.2051,1.1651,True
300395.SZ,2026-01-09,LONG,154,209,94.9,95.11,0.2213,0.1813,True
300395.SZ,2026-01-12,LONG,85,175,94.67,94.75,0.0845,0.0445,True
300395.SZ,2026-01-13,SHORT,10,28,95.99,93.5,2.594,2.554,True
300395.SZ,2026-01-13,SHORT,82,132,92.8,92.05,0.8082,0.7682,True
300395.SZ,2026-01-13,SHORT,179,188,91.83,91.3,0.5772,0.5372,True
300395.SZ,2026-01-14,LONG,11,22,91.25,92.31,1.1616,1.1216,True
300395.SZ,2026-01-14,SHORT,58,84,94.08,94.82,-0.7866,-0.8266,False
300395.SZ,2026-01-14,LONG,130,154,92.95,94.15,1.291,1.251,True
300395.SZ,2026-01-14,LONG,173,208,93.92,93.94,0.0213,-0.0187,False
300395.SZ,2026-01-15,SHORT,2,11,98.49,98.19,0.3046,0.2646,True
300395.SZ,2026-01-15,SHORT,35,45,98.27,97.76,0.519,0.479,True
300395.SZ,2026-01-15,LONG,109,151,95.8,95.7,-0.1044,-0.1444,False
300395.SZ,2026-01-16,SHORT,2,10,95.89,93.78,2.2004,2.1604,True
300395.SZ,2026-01-16,SHORT,40,80,94.56,95.4,-0.8883,-0.9283,False
300395.SZ,2026-01-16,LONG,104,119,95.23,95.28,0.0525,0.0125,True
300395.SZ,2026-01-16,SHORT,159,178,97.05,95.88,1.2056,1.1656,True
300395.SZ,2026-01-19,SHORT,10,83,99.42,98.45,0.9757,0.9357,True
300395.SZ,2026-01-20,LONG,98,111,91.05,92.2,1.263,1.223,True
300395.SZ,2026-01-20,SHORT,151,182,91.38,91.84,-0.5034,-0.5434,False
300395.SZ,2026-01-21,LONG,4,12,90.92,92.2,1.4078,1.3678,True
300395.SZ,2026-01-21,LONG,56,73,92.5,93.78,1.3838,1.3438,True
300395.SZ,2026-01-21,LONG,156,170,93.12,93.87,0.8054,0.7654,True
300395.SZ,2026-01-22,SHORT,3,11,96.59,94.81,1.8428,1.8028,True
300395.SZ,2026-01-22,LONG,108,216,93.39,94.95,1.6704,1.6304,True
300395.SZ,2026-01-26,SHORT,2,11,94.4,93.26,1.2076,1.1676,True
300395.SZ,2026-01-26,SHORT,22,92,94.03,93.2,0.8827,0.8427,True
300395.SZ,2026-01-26,LONG,164,214,92.62,93.08,0.4967,0.4567,True
300395.SZ,2026-01-27,SHORT,7,20,92.11,91.47,0.6948,0.6548,True
300395.SZ,2026-01-27,SHORT,142,156,95.72,95.24,0.5015,0.4615,True
300395.SZ,2026-01-28,LONG,2,11,95.23,95.68,0.4725,0.4325,True
300395.SZ,2026-01-28,LONG,33,76,93.39,95.2,1.9381,1.8981,True
300395.SZ,2026-01-28,SHORT,115,182,96.72,97.4,-0.7031,-0.7431,False
300395.SZ,2026-01-29,SHORT,2,29,97.16,95.28,1.935,1.895,True
300395.SZ,2026-01-29,SHORT,84,125,96.2,95.41,0.8212,0.7812,True
300395.SZ,2026-01-29,LONG,174,188,94.22,94.1,-0.1274,-0.1674,False
300395.SZ,2026-01-30,LONG,61,82,91.56,93.0,1.5727,1.5327,True
300395.SZ,2026-01-30,SHORT,123,217,96.87,95.84,1.0633,1.0233,True
300395.SZ,2026-02-02,SHORT,2,10,98.01,96.3,1.7447,1.7047,True
300395.SZ,2026-02-02,LONG,99,135,93.79,93.47,-0.3412,-0.3812,False
300395.SZ,2026-02-03,LONG,4,12,92.7,93.69,1.068,1.028,True
300395.SZ,2026-02-03,LONG,43,95,91.27,91.54,0.2958,0.2558,True
300395.SZ,2026-02-04,LONG,11,26,92.55,94.16,1.7396,1.6996,True
300395.SZ,2026-02-04,LONG,91,123,93.04,93.17,0.1397,0.0997,True
300395.SZ,2026-02-04,SHORT,148,178,95.09,93.35,1.8298,1.7898,True
300395.SZ,2026-02-05,LONG,2,10,91.9,92.59,0.7508,0.7108,True
300395.SZ,2026-02-05,LONG,52,70,90.02,90.43,0.4555,0.4155,True
300395.SZ,2026-02-05,LONG,87,95,90.32,90.84,0.5757,0.5357,True
300395.SZ,2026-02-06,LONG,10,20,85.7,86.47,0.8985,0.8585,True
300395.SZ,2026-02-06,LONG,38,51,85.85,87.22,1.5958,1.5558,True
300395.SZ,2026-02-06,SHORT,63,170,88.02,88.22,-0.2272,-0.2672,False
300395.SZ,2026-02-09,LONG,4,12,88.48,89.62,1.2884,1.2484,True
300395.SZ,2026-02-09,SHORT,26,59,90.57,91.64,-1.1814,-1.2214,False
300395.SZ,2026-02-09,LONG,110,158,91.87,93.77,2.0681,2.0281,True
300395.SZ,2026-02-10,LONG,114,146,96.7,96.46,-0.2482,-0.2882,False
300395.SZ,2026-02-11,SHORT,18,34,104.48,101.5,2.8522,2.8122,True
300395.SZ,2026-02-12,LONG,3,11,97.91,100.89,3.0436,3.0036,True
300395.SZ,2026-02-12,SHORT,99,141,100.72,100.51,0.2085,0.1685,True
300395.SZ,2026-02-13,SHORT,2,10,99.14,98.46,0.6859,0.6459,True
300395.SZ,2026-02-24,SHORT,2,11,102.96,100.8,2.0979,2.0579,True
300395.SZ,2026-02-24,LONG,188,207,103.18,103.32,0.1357,0.0957,True
300395.SZ,2026-02-25,LONG,2,12,102.82,104.1,1.2449,1.2049,True
300395.SZ,2026-02-25,SHORT,45,112,106.0,108.21,-2.0849,-2.1249,False
300395.SZ,2026-02-25,SHORT,140,207,119.5,122.33,-2.3682,-2.4082,False
300395.SZ,2026-02-26,LONG,2,10,125.62,127.44,1.4488,1.4088,True
300395.SZ,2026-02-26,LONG,102,113,128.8,128.95,0.1165,0.0765,True
300395.SZ,2026-02-26,LONG,155,184,130.71,130.68,-0.023,-0.063,False
300395.SZ,2026-02-27,SHORT,4,40,130.88,126.64,3.2396,3.1996,True
300395.SZ,2026-02-27,LONG,52,75,125.31,126.32,0.806,0.766,True
300395.SZ,2026-02-27,SHORT,158,174,131.97,130.56,1.0684,1.0284,True
300395.SZ,2026-02-27,SHORT,189,233,134.87,134.08,0.5857,0.5457,True
300395.SZ,2026-03-02,LONG,11,76,129.39,130.8,1.0897,1.0497,True
300395.SZ,2026-03-02,SHORT,84,98,131.51,130.61,0.6844,0.6444,True
300395.SZ,2026-03-02,LONG,107,126,129.56,130.17,0.4708,0.4308,True
300395.SZ,2026-03-04,SHORT,3,11,112.97,110.64,2.0625,2.0225,True
300395.SZ,2026-03-04,SHORT,43,63,113.18,109.61,3.1543,3.1143,True
300395.SZ,2026-03-04,LONG,182,201,109.96,110.37,0.3729,0.3329,True
300395.SZ,2026-03-05,LONG,12,23,113.31,116.76,3.0447,3.0047,True
300395.SZ,2026-03-05,LONG,198,210,112.24,113.34,0.98,0.94,True
300395.SZ,2026-03-06,LONG,2,10,110.8,111.26,0.4152,0.3752,True
300395.SZ,2026-03-06,LONG,67,82,111.34,111.12,-0.1976,-0.2376,False
300395.SZ,2026-03-06,SHORT,96,149,111.4,110.31,0.9785,0.9385,True
300395.SZ,2026-03-09,LONG,61,96,101.83,103.53,1.6694,1.6294,True
300395.SZ,2026-03-10,SHORT,35,86,114.62,113.73,0.7765,0.7365,True
300395.SZ,2026-03-11,SHORT,10,27,117.54,113.85,3.1394,3.0994,True
300395.SZ,2026-03-11,LONG,44,62,114.39,114.16,-0.2011,-0.2411,False
300395.SZ,2026-03-12,LONG,5,13,113.26,113.99,0.6445,0.6045,True
300395.SZ,2026-03-12,LONG,87,104,111.31,111.21,-0.0898,-0.1298,False
300395.SZ,2026-03-12,LONG,152,167,110.46,111.7,1.1226,1.0826,True
300395.SZ,2026-03-13,LONG,44,67,108.9,110.49,1.4601,1.4201,True
300395.SZ,2026-03-13,LONG,112,133,108.35,110.2,1.7074,1.6674,True
300395.SZ,2026-03-16,LONG,56,118,109.4,110.84,1.3163,1.2763,True
300395.SZ,2026-03-17,LONG,10,50,114.57,113.61,-0.8379,-0.8779,False
300395.SZ,2026-03-18,LONG,82,93,107.39,107.83,0.4097,0.3697,True
300395.SZ,2026-03-18,LONG,134,168,106.51,108.46,1.8308,1.7908,True
300395.SZ,2026-03-19,SHORT,2,10,104.58,103.21,1.31,1.27,True
300395.SZ,2026-03-19,LONG,151,176,101.51,101.8,0.2857,0.2457,True
300395.SZ,2026-03-20,LONG,2,12,98.87,100.99,2.1442,2.1042,True
300395.SZ,2026-03-20,SHORT,53,91,101.82,100.4,1.3946,1.3546,True
300395.SZ,2026-03-20,SHORT,109,138,101.68,100.18,1.4752,1.4352,True
300395.SZ,2026-03-23,SHORT,37,66,96.74,95.18,1.6126,1.5726,True
300395.SZ,2026-03-24,LONG,47,68,90.46,92.26,1.9898,1.9498,True
300395.SZ,2026-03-24,SHORT,76,127,93.23,91.38,1.9843,1.9443,True
300395.SZ,2026-03-24,LONG,137,159,91.07,91.79,0.7906,0.7506,True
300395.SZ,2026-03-25,SHORT,21,32,99.37,98.99,0.3824,0.3424,True
300395.SZ,2026-03-25,LONG,97,129,96.66,96.66,0.0,-0.04,False
300395.SZ,2026-03-25,LONG,142,151,97.03,96.72,-0.3195,-0.3595,False
300395.SZ,2026-03-26,LONG,3,11,96.16,96.5,0.3536,0.3136,True
300395.SZ,2026-03-26,SHORT,43,58,97.41,95.89,1.5604,1.5204,True
300395.SZ,2026-03-26,LONG,72,83,95.66,95.67,0.0105,-0.0295,False
300395.SZ,2026-03-26,LONG,145,157,94.08,94.12,0.0425,0.0025,True
300395.SZ,2026-03-27,SHORT,13,54,92.49,93.09,-0.6487,-0.6887,False
300395.SZ,2026-03-27,SHORT,127,164,95.06,94.9,0.1683,0.1283,True
300395.SZ,2026-03-27,LONG,177,198,94.65,94.34,-0.3275,-0.3675,False
300395.SZ,2026-03-30,SHORT,10,33,94.49,94.74,-0.2646,-0.3046,False
300395.SZ,2026-03-30,SHORT,42,152,94.66,95.59,-0.9825,-1.0225,False
300395.SZ,2026-03-31,LONG,2,12,93.31,94.03,0.7716,0.7316,True
300395.SZ,2026-03-31,SHORT,30,47,95.28,94.55,0.7662,0.7262,True
300395.SZ,2026-04-01,LONG,38,101,93.99,94.75,0.8086,0.7686,True
300395.SZ,2026-04-01,LONG,172,211,94.79,94.61,-0.1899,-0.2299,False
300395.SZ,2026-04-02,SHORT,60,103,92.5,91.86,0.6919,0.6519,True
300395.SZ,2026-04-03,SHORT,14,46,92.38,91.6,0.8443,0.8043,True
300395.SZ,2026-04-03,SHORT,60,99,95.29,94.64,0.6821,0.6421,True
300395.SZ,2026-04-03,SHORT,166,218,94.02,93.34,0.7233,0.6833,True
300395.SZ,2026-04-07,SHORT,12,49,97.75,96.95,0.8184,0.7784,True
300395.SZ,2026-04-07,LONG,136,164,94.79,95.61,0.8651,0.8251,True
300395.SZ,2026-04-08,LONG,53,73,97.71,98.13,0.4298,0.3898,True
300395.SZ,2026-04-09,SHORT,2,12,99.2,98.08,1.129,1.089,True
300395.SZ,2026-04-10,SHORT,13,101,100.18,102.76,-2.5754,-2.6154,False
300395.SZ,2026-04-13,SHORT,64,81,110.79,108.8,1.7962,1.7562,True
300395.SZ,2026-04-13,SHORT,99,136,108.92,107.68,1.1385,1.0985,True
300395.SZ,2026-04-13,SHORT,166,206,109.05,108.42,0.5777,0.5377,True
300395.SZ,2026-04-14,SHORT,10,70,110.41,109.8,0.5525,0.5125,True
300395.SZ,2026-04-14,LONG,98,121,109.69,109.18,-0.4649,-0.5049,False
300395.SZ,2026-04-14,SHORT,132,144,110.19,108.86,1.207,1.167,True
300395.SZ,2026-04-15,SHORT,11,26,112.7,110.58,1.8811,1.8411,True
300395.SZ,2026-04-16,LONG,2,10,106.09,108.8,2.5544,2.5144,True
300395.SZ,2026-04-17,SHORT,111,126,114.21,112.76,1.2696,1.2296,True
300395.SZ,2026-04-17,LONG,159,230,112.02,112.11,0.0803,0.0403,True
300395.SZ,2026-04-20,SHORT,3,44,111.09,111.72,-0.5671,-0.6071,False
300395.SZ,2026-04-21,SHORT,2,11,111.36,110.24,1.0057,0.9657,True
300395.SZ,2026-04-21,SHORT,39,52,111.91,110.65,1.1259,1.0859,True
300395.SZ,2026-04-21,LONG,113,128,109.93,112.68,2.5016,2.4616,True
300395.SZ,2026-04-22,SHORT,2,10,113.61,112.5,0.977,0.937,True
300395.SZ,2026-04-22,LONG,195,205,117.89,119.4,1.2809,1.2409,True
300395.SZ,2026-04-23,LONG,107,141,111.0,111.77,0.6937,0.6537,True
300395.SZ,2026-04-24,SHORT,2,10,110.75,110.24,0.4605,0.4205,True
300395.SZ,2026-04-24,LONG,99,152,107.39,108.07,0.6332,0.5932,True
300395.SZ,2026-04-27,LONG,7,49,108.6,109.94,1.2339,1.1939,True
300395.SZ,2026-04-27,LONG,80,106,109.48,110.04,0.5115,0.4715,True
300395.SZ,2026-04-28,SHORT,3,12,109.15,106.28,2.6294,2.5894,True
300395.SZ,2026-04-28,LONG,154,190,107.45,107.17,-0.2606,-0.3006,False
300395.SZ,2026-04-28,LONG,213,230,106.62,107.12,0.469,0.429,True
300395.SZ,2026-04-29,SHORT,10,31,108.99,108.76,0.211,0.171,True
300395.SZ,2026-04-29,SHORT,70,97,111.14,112.7,-1.4036,-1.4436,False
300395.SZ,2026-04-29,LONG,153,172,111.62,111.79,0.1523,0.1123,True
300395.SZ,2026-04-30,LONG,94,104,108.53,108.61,0.0737,0.0337,True
300395.SZ,2026-05-06,SHORT,148,157,117.91,116.85,0.899,0.859,True
300395.SZ,2026-05-06,LONG,194,205,115.54,115.71,0.1471,0.1071,True
300395.SZ,2026-05-07,SHORT,11,48,118.86,117.71,0.9675,0.9275,True
300395.SZ,2026-05-07,LONG,76,91,117.0,117.65,0.5556,0.5156,True
300395.SZ,2026-05-07,SHORT,135,150,132.92,130.17,2.0689,2.0289,True
300395.SZ,2026-05-07,LONG,221,232,127.8,128.37,0.446,0.406,True
300395.SZ,2026-05-08,SHORT,27,96,129.35,128.55,0.6185,0.5785,True
300395.SZ,2026-05-08,LONG,151,236,129.26,128.27,-0.7659,-0.8059,False
300395.SZ,2026-05-11,SHORT,4,12,135.66,132.97,1.9829,1.9429,True
300395.SZ,2026-05-11,LONG,25,44,126.54,130.16,2.8608,2.8208,True
300395.SZ,2026-05-11,SHORT,62,76,131.66,131.78,-0.0911,-0.1311,False
300395.SZ,2026-05-11,SHORT,109,128,133.46,131.5,1.4686,1.4286,True
300395.SZ,2026-05-12,LONG,126,138,136.76,139.24,1.8134,1.7734,True
300395.SZ,2026-05-12,LONG,166,196,139.39,143.91,3.2427,3.2027,True
300395.SZ,2026-05-13,LONG,2,10,142.71,144.83,1.4855,1.4455,True
300395.SZ,2026-05-13,SHORT,72,153,144.66,147.12,-1.7005,-1.7405,False
300395.SZ,2026-05-14,SHORT,2,10,145.77,141.68,2.8058,2.7658,True
300395.SZ,2026-05-14,LONG,31,60,140.95,143.44,1.7666,1.7266,True
300395.SZ,2026-05-14,LONG,103,120,141.8,143.7,1.3399,1.2999,True
300395.SZ,2026-05-14,LONG,142,201,142.58,145.36,1.9498,1.9098,True
300395.SZ,2026-05-15,LONG,20,45,135.23,135.84,0.4511,0.4111,True
300395.SZ,2026-05-15,SHORT,100,114,137.3,137.4,-0.0728,-0.1128,False
300395.SZ,2026-05-18,LONG,2,10,132.89,134.5,1.2115,1.1715,True
300395.SZ,2026-05-18,SHORT,123,138,136.67,136.42,0.1829,0.1429,True
300395.SZ,2026-05-19,LONG,90,120,129.38,129.71,0.2551,0.2151,True
300395.SZ,2026-05-20,SHORT,2,10,130.53,130.32,0.1609,0.1209,True
300395.SZ,2026-05-20,LONG,151,171,133.4,134.14,0.5547,0.5147,True
300395.SZ,2026-05-21,LONG,10,24,134.0,137.24,2.4179,2.3779,True
300395.SZ,2026-05-21,SHORT,53,72,139.0,135.95,2.1942,2.1542,True
300395.SZ,2026-05-22,SHORT,20,51,136.09,134.19,1.3961,1.3561,True
300395.SZ,2026-05-22,SHORT,81,94,137.88,136.8,0.7833,0.7433,True
300395.SZ,2026-05-25,SHORT,11,49,152.16,148.34,2.5105,2.4705,True
300395.SZ,2026-05-25,SHORT,93,111,150.66,149.36,0.8629,0.8229,True
300395.SZ,2026-05-25,SHORT,121,161,149.29,149.86,-0.3818,-0.4218,False
300395.SZ,2026-05-26,LONG,20,41,146.31,147.72,0.9637,0.9237,True
300395.SZ,2026-05-26,SHORT,66,83,150.87,146.88,2.6447,2.6047,True
300395.SZ,2026-05-26,LONG,94,140,145.82,150.81,3.422,3.382,True
300395.SZ,2026-05-27,LONG,10,54,144.21,146.56,1.6296,1.5896,True
300395.SZ,2026-05-27,SHORT,89,114,147.24,144.15,2.0986,2.0586,True
300395.SZ,2026-05-27,LONG,164,193,139.41,139.4,-0.0072,-0.0472,False
300395.SZ,2026-05-28,LONG,3,11,138.17,141.16,2.164,2.124,True
300395.SZ,2026-05-28,LONG,133,157,140.98,142.73,1.2413,1.2013,True
300395.SZ,2026-05-28,SHORT,198,213,145.7,144.01,1.1599,1.1199,True
300395.SZ,2026-05-29,LONG,93,111,135.42,135.36,-0.0443,-0.0843,False
300395.SZ,2026-05-29,LONG,161,216,134.34,132.05,-1.7046,-1.7446,False
300395.SZ,2026-06-01,LONG,10,33,122.92,125.8,2.343,2.303,True
300395.SZ,2026-06-01,LONG,89,117,120.03,120.88,0.7082,0.6682,True
300395.SZ,2026-06-02,SHORT,11,27,118.27,116.52,1.4797,1.4397,True
300395.SZ,2026-06-02,SHORT,212,222,119.68,119.78,-0.0836,-0.1236,False
300395.SZ,2026-06-03,SHORT,63,107,123.46,122.97,0.3969,0.3569,True
300395.SZ,2026-06-03,LONG,207,234,118.7,119.0,0.2527,0.2127,True
300395.SZ,2026-06-04,SHORT,31,43,121.23,120.29,0.7754,0.7354,True
300395.SZ,2026-06-05,LONG,4,12,118.21,119.34,0.9559,0.9159,True
300395.SZ,2026-06-05,SHORT,20,98,121.12,123.64,-2.0806,-2.1206,False
300395.SZ,2026-06-05,LONG,152,163,120.98,121.25,0.2232,0.1832,True
300395.SZ,2026-06-05,LONG,209,229,118.64,119.51,0.7333,0.6933,True
300395.SZ,2026-06-08,SHORT,18,55,116.78,116.48,0.2569,0.2169,True
300395.SZ,2026-06-08,LONG,109,131,115.46,115.47,0.0087,-0.0313,False
300395.SZ,2026-06-08,LONG,167,206,113.14,114.34,1.0606,1.0206,True
300395.SZ,2026-06-09,SHORT,2,10,119.78,117.39,1.9953,1.9553,True
300395.SZ,2026-06-09,SHORT,104,151,119.2,120.04,-0.7047,-0.7447,False
300395.SZ,2026-06-10,LONG,3,11,121.77,125.58,3.1288,3.0888,True
300395.SZ,2026-06-10,SHORT,31,42,124.26,122.19,1.6659,1.6259,True
300395.SZ,2026-06-11,LONG,2,11,118.5,119.85,1.1392,1.0992,True
300395.SZ,2026-06-11,SHORT,21,65,120.99,122.34,-1.1158,-1.1558,False
300395.SZ,2026-06-11,SHORT,85,105,123.66,123.13,0.4286,0.3886,True
300395.SZ,2026-06-11,LONG,123,135,122.66,124.05,1.1332,1.0932,True
300395.SZ,2026-06-11,SHORT,172,194,125.3,123.1,1.7558,1.7158,True
300395.SZ,2026-06-12,SHORT,10,30,130.13,125.02,3.9268,3.8868,True
300395.SZ,2026-06-15,LONG,5,13,118.5,122.8,3.6287,3.5887,True
300395.SZ,2026-06-15,SHORT,21,76,124.37,125.56,-0.9568,-0.9968,False
300395.SZ,2026-06-15,SHORT,170,188,127.05,126.25,0.6297,0.5897,True
300395.SZ,2026-06-16,SHORT,121,140,132.03,130.73,0.9846,0.9446,True
300395.SZ,2026-06-16,SHORT,174,219,131.3,131.5,-0.1523,-0.1923,False
300395.SZ,2026-06-17,SHORT,19,46,137.8,137.2,0.4354,0.3954,True
300395.SZ,2026-06-17,LONG,179,200,134.15,134.03,-0.0895,-0.1295,False
300395.SZ,2026-06-18,LONG,2,11,132.8,134.05,0.9413,0.9013,True
300395.SZ,2026-06-18,SHORT,40,81,134.87,134.99,-0.089,-0.129,False
300395.SZ,2026-06-18,SHORT,121,221,134.72,135.78,-0.7868,-0.8268,False
300395.SZ,2026-06-22,LONG,3,11,135.0,139.18,3.0963,3.0563,True
300395.SZ,2026-06-22,LONG,85,121,133.92,135.02,0.8214,0.7814,True
300395.SZ,2026-06-22,LONG,152,184,133.89,136.2,1.7253,1.6853,True
300395.SZ,2026-06-23,LONG,19,45,128.41,131.33,2.274,2.234,True
300395.SZ,2026-06-23,SHORT,54,106,132.49,130.36,1.6077,1.5677,True
300395.SZ,2026-06-24,LONG,7,25,127.51,130.09,2.0234,1.9834,True
300395.SZ,2026-06-24,LONG,86,118,130.5,131.9,1.0728,1.0328,True
300395.SZ,2026-06-24,SHORT,140,235,132.5,133.48,-0.7396,-0.7796,False
300395.SZ,2026-06-25,LONG,3,11,131.6,133.5,1.4438,1.4038,True
300395.SZ,2026-06-25,SHORT,165,180,134.33,133.47,0.6402,0.6002,True
300395.SZ,2026-06-25,SHORT,197,206,133.89,133.82,0.0523,0.0123,True
300395.SZ,2026-06-26,SHORT,11,64,135.68,137.52,-1.3561,-1.3961,False
300395.SZ,2026-06-26,LONG,116,130,137.39,140.09,1.9652,1.9252,True
300395.SZ,2026-06-29,LONG,2,13,137.77,138.78,0.7331,0.6931,True
300395.SZ,2026-06-29,LONG,45,82,129.99,128.25,-1.3386,-1.3786,False
300395.SZ,2026-06-29,SHORT,93,117,128.86,126.6,1.7538,1.7138,True
300395.SZ,2026-06-29,LONG,128,151,125.7,128.1,1.9093,1.8693,True
300395.SZ,2026-06-30,SHORT,2,11,131.63,130.99,0.4862,0.4462,True
300395.SZ,2026-06-30,SHORT,81,95,135.89,135.06,0.6108,0.5708,True
300395.SZ,2026-06-30,LONG,104,120,135.06,135.35,0.2147,0.1747,True
300395.SZ,2026-06-30,LONG,151,183,133.45,133.49,0.03,-0.01,False
300395.SZ,2026-07-01,LONG,10,21,131.14,135.34,3.2027,3.1627,True
300395.SZ,2026-07-01,LONG,74,83,129.91,130.78,0.6697,0.6297,True
300395.SZ,2026-07-02,LONG,4,12,118.66,119.3,0.5394,0.4994,True
300395.SZ,2026-07-02,SHORT,35,86,122.77,121.39,1.1241,1.0841,True
300395.SZ,2026-07-03,LONG,2,10,115.5,118.39,2.5022,2.4622,True
300395.SZ,2026-07-03,LONG,53,69,116.41,118.2,1.5377,1.4977,True
300395.SZ,2026-07-03,SHORT,78,100,119.51,119.06,0.3765,0.3365,True
300395.SZ,2026-07-06,LONG,11,20,113.29,114.02,0.6444,0.6044,True
300395.SZ,2026-07-06,LONG,88,97,108.08,109.01,0.8605,0.8205,True
300395.SZ,2026-07-06,SHORT,115,145,110.07,109.99,0.0727,0.0327,True
300395.SZ,2026-07-07,SHORT,10,58,109.7,107.83,1.7046,1.6646,True
300395.SZ,2026-07-07,LONG,113,154,106.62,107.21,0.5534,0.5134,True
300395.SZ,2026-07-07,LONG,193,215,106.02,106.15,0.1226,0.0826,True
300395.SZ,2026-07-08,LONG,28,51,102.3,103.33,1.0068,0.9668,True
300395.SZ,2026-07-08,SHORT,73,91,105.03,104.58,0.4284,0.3884,True
300395.SZ,2026-07-08,SHORT,119,138,106.25,104.6,1.5529,1.5129,True
300395.SZ,2026-07-08,LONG,159,205,103.95,103.66,-0.279,-0.319,False
300395.SZ,2026-07-09,LONG,69,121,101.72,101.42,-0.2949,-0.3349,False
300395.SZ,2026-07-10,SHORT,10,33,111.25,108.98,2.0404,2.0004,True
300395.SZ,2026-07-10,LONG,102,135,106.53,107.14,0.5726,0.5326,True
300395.SZ,2026-07-10,SHORT,147,161,107.72,106.57,1.0676,1.0276,True
300395.SZ,2026-07-13,SHORT,2,26,105.34,103.72,1.5379,1.4979,True
300395.SZ,2026-07-13,LONG,141,161,100.12,101.59,1.4682,1.4282,True
300395.SZ,2026-07-14,LONG,102,126,97.4,101.34,4.0452,4.0052,True
300395.SZ,2026-07-14,SHORT,134,170,101.59,101.61,-0.0197,-0.0597,False
300395.SZ,2026-07-14,SHORT,221,233,102.28,102.01,0.264,0.224,True
300395.SZ,2026-07-15,LONG,10,61,99.99,100.5,0.5101,0.4701,True
300395.SZ,2026-07-15,LONG,97,145,98.92,99.32,0.4044,0.3644,True
300395.SZ,2026-07-16,LONG,3,11,93.07,95.9,3.0407,3.0007,True
300395.SZ,2026-07-16,LONG,68,82,95.57,96.98,1.4754,1.4354,True
301526.SZ,2025-12-09,SHORT,12,48,8.2165,7.8966,3.8929,3.8529,True
301526.SZ,2025-12-09,LONG,58,77,7.8666,8.0566,2.4142,2.3742,True
301526.SZ,2025-12-09,SHORT,98,125,8.1965,8.0066,2.3171,2.2771,True
301526.SZ,2025-12-10,LONG,115,188,7.6567,7.7267,0.9138,0.8738,True
301526.SZ,2025-12-11,LONG,132,168,7.4068,7.4268,0.2699,0.2299,True
301526.SZ,2025-12-12,LONG,219,235,7.037,7.087,0.7102,0.6702,True
301526.SZ,2025-12-15,LONG,10,47,6.7871,6.8371,0.7364,0.6964,True
301526.SZ,2025-12-15,SHORT,55,120,6.8871,6.8171,1.016,0.976,True
301526.SZ,2025-12-15,LONG,143,182,6.7671,6.8771,1.6248,1.5848,True
301526.SZ,2025-12-17,LONG,159,181,6.7171,6.8671,2.2321,2.1921,True
301526.SZ,2025-12-18,LONG,10,21,6.5872,6.6671,1.214,1.174,True
